BedlingtonTerrier03_33606	32	155	5	6	0	28	15.21	0.0	0.0	168
Wolf24	56	133	7	2	0	35	0.0	0.0	0.0	70
BouvierdesFlandres06_15380	44	145	7	2	0	120	0.0	0.0	0.0	240
Komondor01_29392	48	144	6	0	0	0.0	0.0	0.0	0.0	0
Leonberger08	50	145	3	0	0	0.0	0.0	0.0	0.0	0
GL07.34	46	146	6	0	0	0.0	0.0	0.0	0.0	0
GermanShepherd26_35063	48	144	4	2	0	55	0.0	0.0	0.0	110
BergerPicard01	26	166	6	0	0	0.0	0.0	0.0	0.0	0
GermanShepherd19_30892	46	148	4	0	0	0.0	0.0	0.0	0.0	0
BelgianSheepdog02_23570	56	136	4	2	0	38	0.0	0.0	0.0	76
BiewerTerrier06_31256	22	175	1	0	0	0.0	0.0	0.0	0.0	0
Dingo03_35294	26	161	9	0	2	0.0	0.0	-50	12.73	-100
LabradorRetriever22	32	152	8	6	0	38.67	20.13	0.0	0.0	232
BullMastiff03_26414	24	168	4	2	0	59	0.0	0.0	0.0	118
SpanishWaterDog01	34	161	3	0	0	0.0	0.0	0.0	0.0	0
AmericanEskimoDog03_10810	46	148	4	0	0	0.0	0.0	0.0	0.0	0
AustralianTerrier02_30508	46	147	4	1	0	35	0.0	0.0	0.0	35
Chinook10_33386	28	164	6	0	0	0.0	0.0	0.0	0.0	0
BullTerrier44_23713	42	149	5	2	0	109	0.0	0.0	0.0	218
VillDog_Taiwan01	74	123	1	0	0	0.0	0.0	0.0	0.0	0
KunmingDog14	54	137	3	4	0	47	13.86	0.0	0.0	188
BullTerrier01	6	188	4	0	0	0.0	0.0	0.0	0.0	0
Dachshund03	50	142	6	0	0	0.0	0.0	0.0	0.0	0
KunmingDog10	40	147	5	6	0	65.17	25.0	0.0	0.0	391
YorkshireTerrier70	168	30	0	0	0	0.0	0.0	0.0	0.0	0
RhodesianRidgeback07_33172	24	167	3	4	0	83	27.71	0.0	0.0	332
PetitBassetGriffonVendeen05_11478	42	153	3	0	0	0.0	0.0	0.0	0.0	0
AustralianCattleDog01	38	154	4	2	0	39	0.0	0.0	0.0	78
RedWolf04	92	102	4	0	0	0.0	0.0	0.0	0.0	0
NorwichTerrier03	44	149	3	2	0	31	0.0	0.0	0.0	62
GermanWirehairedPointer01	60	136	2	0	0	0.0	0.0	0.0	0.0	0
BorderCollie07	74	118	2	4	0	31.5	4.04	0.0	0.0	126
GermanShepherd12	44	149	3	2	0	27	0.0	0.0	0.0	54
GL11.18	54	136	6	2	0	14	4.24	0.0	0.0	28
GL15.26	96	102	0	0	0	0.0	0.0	0.0	0.0	0
GlenofImaalTerrier04_4266	14	176	8	0	0	0.0	0.0	0.0	0.0	0
Wolf27	28	163	6	1	0	24	0.0	0.0	0.0	24
BassetHound04	54	138	6	0	0	0.0	0.0	0.0	0.0	0
VillDog_Australia01	14	179	5	0	0	0.0	0.0	0.0	0.0	0
Xoloitzcuintli03_34496	56	136	6	0	0	0.0	0.0	0.0	0.0	0
MiniatureBullTerrier04	12	178	8	0	0	0.0	0.0	0.0	0.0	0
GrandeBassetGriffonVendeen01_5370	26	159	9	4	0	61.5	54.9	0.0	0.0	246
LagottoRomagnolo05	50	145	3	0	0	0.0	0.0	0.0	0.0	0
SmoothFoxTerrier05_33294	64	132	2	0	0	0.0	0.0	0.0	0.0	0
WolfTibetan02	60	130	8	0	0	0.0	0.0	0.0	0.0	0
UnknownBreed29	76	118	0	4	0	13.5	0.58	0.0	0.0	54
GL14.12	28	164	6	0	0	0.0	0.0	0.0	0.0	0
EnglishSetter07	74	120	0	4	0	74	40.41	0.0	0.0	296
BelgianMalinois28_24233	44	147	5	2	0	54	0.0	0.0	0.0	108
GL01.18	26	164	8	0	0	0.0	0.0	0.0	0.0	0
AfricanGoldenWolf05	94	99	5	0	0	0.0	0.0	0.0	0.0	0
NorwegianBuhund01_25380	32	161	5	0	0	0.0	0.0	0.0	0.0	0
VillDog_China01	76	115	1	6	0	19.33	9.05	0.0	0.0	116
Leonberger17	50	140	3	5	0	58.8	41.05	0.0	0.0	294
YorkshireTerrier30	48	147	2	1	0	33	0.0	0.0	0.0	33
SmoothFoxTerrier04_30263	10	181	7	0	0	0.0	0.0	0.0	0.0	0
IbizanHound06_1316	44	148	4	2	0	38	0.0	0.0	0.0	76
Doberman06	24	166	8	0	0	0.0	0.0	0.0	0.0	0
BullTerrier30_23717	44	147	3	4	0	33.75	23.39	0.0	0.0	135
ClumberSpaniel02_27422	28	164	6	0	0	0.0	0.0	0.0	0.0	0
PeruvianVillageDog08	26	167	5	0	0	0.0	0.0	0.0	0.0	0
CardiganWelshCorgi02_33210	26	166	4	2	0	55	0.0	0.0	0.0	110
Wolf107	58	130	8	2	0	35	0.0	0.0	0.0	70
BullTerrier03_23604	24	165	6	3	0	29.67	14.43	0.0	0.0	89
Dachshund11_8272	44	147	5	2	0	54	0.0	0.0	0.0	108
CockerSpanielEnglish03	46	147	4	1	0	11	0.0	0.0	0.0	11
BerneseMountainDog25_33589	58	136	2	2	0	59	0.0	0.0	0.0	118
Wolf61	66	127	3	2	0	28	0.0	0.0	0.0	56
PharaohHound01_27778	18	167	8	5	0	76.2	30.48	0.0	0.0	381
BerneseMountainDog01_4679	52	139	3	4	0	30.5	2.89	0.0	0.0	122
VillDog_China03	66	131	1	0	0	0.0	0.0	0.0	0.0	0
Beauceron01_29598	40	152	4	2	0	109	0.0	0.0	0.0	218
BorderCollie02	72	118	4	4	0	19.5	9.81	0.0	0.0	78
LabradorRetriever13	36	157	3	2	0	20	0.0	0.0	0.0	40
ChineseIndigenousDog07	28	166	4	0	0	0.0	0.0	0.0	0.0	0
TreeingWalkerCoonhound01_23115	30	162	4	2	0	54	0.0	0.0	0.0	108
Collie02_28861	52	143	3	0	0	0.0	0.0	0.0	0.0	0
BedlingtonTerrier01_27328	36	155	5	2	0	39	0.0	0.0	0.0	78
Dingo01	66	131	1	0	0	0.0	0.0	0.0	0.0	0
CirnecodellEtna01_26441	26	164	6	2	0	14	4.24	0.0	0.0	28
Doberman02	46	146	6	0	0	0.0	0.0	0.0	0.0	0
ShetlandSheepdog11_21970	26	162	9	1	0	45	0.0	0.0	0.0	45
Basenji01	44	150	4	0	0	0.0	0.0	0.0	0.0	0
GiantSchnauzer01_20570	30	163	5	0	0	0.0	0.0	0.0	0.0	0
BedlingtonTerrier05_31124	38	152	6	2	0	45	0.0	0.0	0.0	90
Akita01_12758	32	159	7	0	0	0.0	0.0	0.0	0.0	0
Pumi02_29695	54	141	3	0	0	0.0	0.0	0.0	0.0	0
UnknownBreed05	54	142	2	0	0	0.0	0.0	0.0	0.0	0
NorwegianLundehund02	44	148	4	2	0	114	0.0	0.0	0.0	228
UnknownBreed17	10	185	3	0	0	0.0	0.0	0.0	0.0	0
Pug01	96	102	0	0	0	0.0	0.0	0.0	0.0	0
Wolf42	34	153	11	0	0	0.0	0.0	0.0	0.0	0
Briard02_20209	36	154	4	4	0	29	18.48	0.0	0.0	116
BouvierDesFlandres02_30531	36	155	4	3	0	49.67	4.04	0.0	0.0	149
MiniatureSchnauzer15	56	136	3	3	0	30	1.73	0.0	0.0	90
VillDog_Egypt02	60	138	0	0	0	0.0	0.0	0.0	0.0	0
GermanShepherd24_35053	26	164	8	0	0	0.0	0.0	0.0	0.0	0
CockerSpanielAmerican07_12451	22	168	1	7	0	54.71	33.19	0.0	0.0	383
BelgianSheepdog09_31144	60	130	4	4	0	19.5	9.81	0.0	0.0	78
BoykinSpaniel01_9997	28	162	4	4	0	45.75	9.6	0.0	0.0	183
SiberianHusky01_14529	46	146	5	1	0	35	0.0	0.0	0.0	35
Leonberger03	32	160	4	2	0	38	0.0	0.0	0.0	76
GreekTracer05	24	167	5	2	0	38	0.0	0.0	0.0	76
LagottoRomagnolo07_31299	28	163	7	0	0	0.0	0.0	0.0	0.0	0
YorkshireTerrier53	54	140	2	2	0	24	0.0	0.0	0.0	48
BichonFrise01	86	112	0	0	0	0.0	0.0	0.0	0.0	0
EnglishSetter03	56	138	2	2	0	38.5	9.19	0.0	0.0	77
Wolf51	198	0	0	0	0	0.0	0.0	0.0	0.0	0
Greyhound08	58	137	3	0	0	0.0	0.0	0.0	0.0	0
FlatCoatedRetriever02_24743	56	137	3	2	0	35	0.0	0.0	0.0	70
BelgianTervuren10_22774	52	137	5	4	0	19.5	9.81	0.0	0.0	78
CardiganWelshCorgi03_33212	26	163	9	0	0	0.0	0.0	0.0	0.0	0
GL11.17	100	96	2	0	0	0.0	0.0	0.0	0.0	0
AustralianShepherd05_33555	46	144	6	2	0	30.5	24.75	0.0	0.0	61
GL11.19	48	144	6	0	0	0.0	0.0	0.0	0.0	0
SmoothFoxTerrier02_29481	44	146	6	2	0	52	0.0	0.0	0.0	104
GiantSchnauzer03_21939	24	167	4	3	0	40.33	4.04	0.0	0.0	121
Dachshund08_12335	56	137	3	2	0	45	0.0	0.0	0.0	90
Sloughi01	46	147	5	0	0	0.0	0.0	0.0	0.0	0
PortuguesePodengo01	38	155	3	2	0	33	0.0	0.0	0.0	66
GL01.23	52	143	3	0	0	0.0	0.0	0.0	0.0	0
BerneseMountainDog12_4851	58	136	0	4	0	33	6.93	0.0	0.0	132
KunmingDog17	34	159	5	0	0	0.0	0.0	0.0	0.0	0
MixedBreed08	38	154	5	1	0	39	0.0	0.0	0.0	39
Doberman05	30	157	8	3	0	21	13.0	0.0	0.0	63
SmoothFoxTerrier06_30262	24	168	4	2	0	102	0.0	0.0	0.0	204
MiniatureSchnauzer08	54	135	5	4	0	30	9.24	0.0	0.0	120
TibetanMastiff07	66	132	0	0	0	0.0	0.0	0.0	0.0	0
Basenji02	26	166	6	0	0	0.0	0.0	0.0	0.0	0
PharaohHound02_27788	52	137	5	4	0	61.5	2.89	0.0	0.0	246
Dingo11_35302	68	124	6	0	0	0.0	0.0	0.0	0.0	0
RhodesianRidgeback01	76	119	1	2	0	27	0.0	0.0	0.0	54
BelgianTervuren15_BT1259	60	134	4	0	0	0.0	0.0	0.0	0.0	0
VillDog_China27	24	172	2	0	0	0.0	0.0	0.0	0.0	0
BelgianTervuren06_22771	56	127	6	9	0	33.89	16.17	0.0	0.0	305
YorkshireTerrier55	36	155	6	1	0	24	0.0	0.0	0.0	24
Wolf83	34	160	4	0	0	0.0	0.0	0.0	0.0	0
YorkshireTerrier42	60	133	3	2	0	31	0.0	0.0	0.0	62
ShibaInu04	38	159	1	0	0	0.0	0.0	0.0	0.0	0
525	70	124	2	2	0	33	0.0	0.0	0.0	66
GoldenRetriever22_797	34	160	1	3	0	49.67	4.04	0.0	0.0	149
DandieDinmontTerrier03_7733	6	180	9	3	0	91.67	47.34	0.0	0.0	275
Affenpinscher01_33500	10	178	10	0	0	0.0	0.0	0.0	0.0	0
BullTerrier23_23668	58	136	3	1	0	39	0.0	0.0	0.0	39
PitBullTerrier04	80	118	0	0	0	0.0	0.0	0.0	0.0	0
SwedishLapphund01	36	152	6	4	0	30	3.46	0.0	0.0	120
GL01.17	40	154	4	0	0	0.0	0.0	0.0	0.0	0
ChowChow03	38	155	5	0	0	0.0	0.0	0.0	0.0	0
YorkshireTerrier51	38	155	3	2	0	35	0.0	0.0	0.0	70
ToyFoxTerrier02_8969	26	166	6	0	0	0.0	0.0	0.0	0.0	0
AustralianTerrier01	40	154	2	2	0	55	0.0	0.0	0.0	110
YorkshireTerrier23	54	137	3	4	0	25.5	14.43	0.0	0.0	102
IrishTerrier01	38	156	4	0	0	0.0	0.0	0.0	0.0	0
MiniatureSchnauzer06	38	157	2	1	0	24	0.0	0.0	0.0	24
StdManchesterTerrier03_33491	76	121	1	0	0	0.0	0.0	0.0	0.0	0
TibetanMastiff09	34	161	3	0	0	0.0	0.0	0.0	0.0	0
ShihTzu01	80	118	0	0	0	0.0	0.0	0.0	0.0	0
BerneseMountainDog16_13108	60	133	1	4	0	45	0.0	0.0	0.0	180
VillDog_Africa01	26	166	4	2	0	19	0.0	0.0	0.0	38
Leonberger16	198	0	0	0	0	0.0	0.0	0.0	0.0	0
ChineseCrested06	46	148	4	0	0	0.0	0.0	0.0	0.0	0
ChesapeakeBayRetriever02_7292	46	147	5	0	0	0.0	0.0	0.0	0.0	0
GermanShepherd14	40	155	3	0	0	0.0	0.0	0.0	0.0	0
YorkshireTerrier72	48	146	3	1	0	38	0.0	0.0	0.0	38
VillDog_India03	46	150	2	0	0	0.0	0.0	0.0	0.0	0
Havanese02	48	146	4	0	0	0.0	0.0	0.0	0.0	0
ChineseIndigenousDog02	28	167	3	0	0	0.0	0.0	0.0	0.0	0
GreatDane01_6610	54	140	2	2	0	39	0.0	0.0	0.0	78
VillDog_Lebanon03	50	148	0	0	0	0.0	0.0	0.0	0.0	0
SussexSpaniel01_6098	44	148	4	2	0	54	0.0	0.0	0.0	108
IndigenousDogNigeria02	24	168	4	2	0	19	0.0	0.0	0.0	38
Leonberger19	26	165	5	2	0	59	0.0	0.0	0.0	118
LabradorRetriever23	38	150	8	2	0	45	0.0	0.0	0.0	90
StandardSchnauzer07	80	118	0	0	0	0.0	0.0	0.0	0.0	0
Pointer04	38	150	6	4	0	30.5	20.21	0.0	0.0	122
NewGuineaSingingDog09_35129	20	170	6	2	0	119	0.0	0.0	0.0	238
BerneseMountainDog26_34297	52	142	0	4	0	52	8.08	0.0	0.0	208
BelgianTervuren01_27484	36	151	9	2	0	82	0.0	0.0	0.0	164
ChowChow01_15630	44	151	3	0	0	0.0	0.0	0.0	0.0	0
MexicanHairless01	34	155	7	2	0	13.5	0.71	0.0	0.0	27
ClumberSpaniel04_33092	54	141	3	0	0	0.0	0.0	0.0	0.0	0
MiniatureSchnauzer13	56	137	3	2	0	55	0.0	0.0	0.0	110
Heideterrier01	36	157	1	4	0	29	18.48	0.0	0.0	116
LabradorRetriever10	32	154	8	4	0	14	3.46	0.0	0.0	56
NewGuineaSingingDog10_35130	24	166	7	1	0	39	0.0	0.0	0.0	39
ShetlandSheepdog14_24460	70	114	8	6	0	37	24.9	0.0	0.0	222
OldEnglishSheepdog01_5990	48	141	7	2	0	54.5	13.44	0.0	0.0	109
Leonberger04	40	154	3	1	0	36	0.0	0.0	0.0	36
WolfTibetan08	40	153	4	1	0	13	0.0	0.0	0.0	13
LagottoRomagnolo04	6	187	5	0	0	0.0	0.0	0.0	0.0	0
ScottishTerrier06_8403	46	142	10	0	0	0.0	0.0	0.0	0.0	0
Greyhound04	48	145	3	2	0	27	0.0	0.0	0.0	54
FinnishLapphund01	56	140	2	0	0	0.0	0.0	0.0	0.0	0
WestHighlandWhiteTerr18_24496	42	148	6	2	0	67	0.0	0.0	0.0	134
PitBullTerrier02	26	165	7	0	0	0.0	0.0	0.0	0.0	0
Pomeranian01	26	170	2	0	0	0.0	0.0	0.0	0.0	0
YorkshireTerrier56	42	152	4	0	0	0.0	0.0	0.0	0.0	0
AustralianShepherd02_30713	24	164	8	2	0	119	0.0	0.0	0.0	238
GL05.05	72	120	6	0	0	0.0	0.0	0.0	0.0	0
BorderCollie24	78	115	3	2	0	45	0.0	0.0	0.0	90
NorwegianElkhound04_1012	26	168	4	0	0	0.0	0.0	0.0	0.0	0
Dachshund05	62	136	0	0	0	0.0	0.0	0.0	0.0	0
StandardSchnauzer05	76	120	0	2	0	67	0.0	0.0	0.0	134
Wolf53	42	147	9	0	0	0.0	0.0	0.0	0.0	0
Eurasier02	26	170	2	0	0	0.0	0.0	0.0	0.0	0
AustralianCattleDog07_9994	20	172	6	0	0	0.0	0.0	0.0	0.0	0
GL11.08	78	115	3	2	0	45	0.0	0.0	0.0	90
ChowChow05_29846	26	166	6	0	0	0.0	0.0	0.0	0.0	0
CairnTerrier05	40	157	1	0	0	0.0	0.0	0.0	0.0	0
Wolf63	56	137	1	4	0	16	3.46	0.0	0.0	64
KunmingDog20	24	164	7	3	0	52.33	11.55	0.0	0.0	157
Basenji05	46	148	4	0	0	0.0	0.0	0.0	0.0	0
Dachshund14	56	138	4	0	0	0.0	0.0	0.0	0.0	0
PatagonianOvejeroDog03_34829	24	162	9	3	0	57.67	2.31	0.0	0.0	173
BerneseMountainDog14_12307	58	137	1	2	0	45	0.0	0.0	0.0	90
KunmingDog06	56	138	4	0	0	0.0	0.0	0.0	0.0	0
GreekTracer04	28	161	7	2	0	42	4.24	0.0	0.0	84
NorwegianElkhound05_31276	26	166	6	0	0	0.0	0.0	0.0	0.0	0
EntlebucherSennenhund07	56	138	4	0	0	0.0	0.0	0.0	0.0	0
MiniaturePoodle01_27535	60	133	5	0	0	0.0	0.0	0.0	0.0	0
LagottoRomagnolo08_31603	48	147	3	0	0	0.0	0.0	0.0	0.0	0
VillDog_China50	62	130	4	2	0	31	0.0	0.0	0.0	62
FrenchBulldog01	18	173	7	0	0	0.0	0.0	0.0	0.0	0
BorderCollie15	50	141	3	4	0	21.5	2.89	0.0	0.0	86
TeddyRooseveltTerrier02_24776	48	144	4	2	0	12.5	0.71	0.0	0.0	25
TibetanMastiff05	42	154	0	2	0	27	0.0	0.0	0.0	54
BorderCollie26_BC_30512	68	126	2	2	0	45	0.0	0.0	0.0	90
AustralianShepherd07_29479	52	141	5	0	0	0.0	0.0	0.0	0.0	0
SoftCoatedWheatenTerrier05_13025	76	122	0	0	0	0.0	0.0	0.0	0.0	0
CretanTracer02	26	167	5	0	0	0.0	0.0	0.0	0.0	0
KunmingDog19	34	157	7	0	0	0.0	0.0	0.0	0.0	0
VillDog_China49	28	162	8	0	0	0.0	0.0	0.0	0.0	0
FlatCoatedRetriever08_28072	30	155	5	8	0	59.25	41.52	0.0	0.0	474
DandieDinmontTerrier02_7732	6	182	9	1	0	39	0.0	0.0	0.0	39
BelgianTervuren03_24639	42	149	3	4	0	12.5	0.58	0.0	0.0	50
StdManchesterTerrier02_33490	80	117	1	0	0	0.0	0.0	0.0	0.0	0
PhuquocRidgeback01_34142	28	160	10	0	0	0.0	0.0	0.0	0.0	0
MiniatureSchnauzer11	176	22	0	0	0	0.0	0.0	0.0	0.0	0
Vizsla01	34	159	5	0	0	0.0	0.0	0.0	0.0	0
GL13.04	44	145	5	4	0	41.5	19.47	0.0	0.0	166
Sloughi03	46	146	6	0	0	0.0	0.0	0.0	0.0	0
ChesapeakeBayRetriever03_12347	34	162	2	0	0	0.0	0.0	0.0	0.0	0
MastinoAbruzzese01_24546	24	167	4	3	0	54.33	8.08	0.0	0.0	163
GiantSchnauzer04_26265	34	156	4	4	0	69	57.74	0.0	0.0	276
Leonberger18	50	140	5	3	0	24.67	20.21	0.0	0.0	74
CairnTerrier14	36	160	2	0	0	0.0	0.0	0.0	0.0	0
BeardedCollie03	80	114	4	0	0	0.0	0.0	0.0	0.0	0
Vizsla02_27015	26	163	9	0	0	0.0	0.0	0.0	0.0	0
Beagle05	24	166	6	2	0	52	0.0	0.0	0.0	104
Havanese05	46	148	4	0	0	0.0	0.0	0.0	0.0	0
BelgianMalinois05	48	147	3	0	0	0.0	0.0	0.0	0.0	0
MiniatureSchnauzer03	28	168	2	0	0	0.0	0.0	0.0	0.0	0
Newfoundland02	24	165	7	2	0	109	0.0	0.0	0.0	218
BelgianLaekenois01_34575	78	118	0	2	0	45	0.0	0.0	0.0	90
YorkshireTerrier01	44	151	3	0	0	0.0	0.0	0.0	0.0	0
SealyhamTerrier02_33235	38	150	8	2	0	19.5	12.02	0.0	0.0	39
GL03.03	92	104	2	0	0	0.0	0.0	0.0	0.0	0
ToyFoxTerrier05_13287	24	167	5	2	0	120	0.0	0.0	0.0	240
Dhole02	76	108	12	2	0	35	0.0	0.0	0.0	70
GoldenRetriever01	34	161	3	0	0	0.0	0.0	0.0	0.0	0
BassetHound02_12885	36	153	7	2	0	119	0.0	0.0	0.0	238
CockerSpanielAmerican03	22	170	4	2	0	38	0.0	0.0	0.0	76
Wolf69	56	135	5	2	0	33	0.0	0.0	0.0	66
BouvierdesFlandres07_22254	42	146	6	4	0	81	25.4	0.0	0.0	324
SkyeTerrier02_33346	24	166	6	2	0	54	0.0	0.0	0.0	108
CurlyCoatedRetriever05	46	146	5	1	0	28	0.0	0.0	0.0	28
TibetanSpaniel07	70	125	1	2	0	19.5	12.02	0.0	0.0	39
WestHighlandWhiteTerr05	8	186	4	0	0	0.0	0.0	0.0	0.0	0
VillDog_PapuaNG02	40	157	1	0	0	0.0	0.0	0.0	0.0	0
SoftCoatedWheatenTerrier06_13026	6	182	9	1	0	55	0.0	0.0	0.0	55
BoykinSpaniel05_10012	6	185	7	0	0	0.0	0.0	0.0	0.0	0
CockerSpanielEnglish09_28381	48	145	4	1	0	41	0.0	0.0	0.0	41
GoldenJackal03	96	96	6	0	0	0.0	0.0	0.0	0.0	0
MiniatureSchnauzer04_21475	54	138	4	2	0	59	0.0	0.0	0.0	118
Wolf108	26	164	8	0	0	0.0	0.0	0.0	0.0	0
VillDog_Portugal02	68	126	4	0	0	0.0	0.0	0.0	0.0	0
Leonberger09	78	120	0	0	0	0.0	0.0	0.0	0.0	0
LagottoRomagnolo01	64	133	1	0	0	0.0	0.0	0.0	0.0	0
BrusselsGriffon03_15571	26	165	7	0	0	0.0	0.0	0.0	0.0	0
VillDog_China20	58	136	2	2	0	35	0.0	0.0	0.0	70
AlaskanHusky02	46	144	7	1	0	13	0.0	0.0	0.0	13
CairnTerrier04	56	137	4	1	0	45	0.0	0.0	0.0	45
BrusselsGriffon06_3036	4	187	7	0	0	0.0	0.0	0.0	0.0	0
Wolf52	198	0	0	0	0	0.0	0.0	0.0	0.0	0
IrishWaterSpaniel07	58	138	2	0	0	0.0	0.0	0.0	0.0	0
CotonDeTulear02	54	140	4	0	0	0.0	0.0	0.0	0.0	0
StandardPoodle01	50	142	4	2	0	31	0.0	0.0	0.0	62
AfricanGoldenWolf06	80	112	6	0	0	0.0	0.0	0.0	0.0	0
GL15.62	116	80	2	0	0	0.0	0.0	0.0	0.0	0
SoftCoatedWheatenTerrier07_13027	78	118	0	2	0	59	0.0	0.0	0.0	118
NeapolitanMastiff02_23561	34	162	2	0	0	0.0	0.0	0.0	0.0	0
StandardPoodle02	40	155	1	2	0	39	0.0	0.0	0.0	78
Rottweiler11_25111	38	157	3	0	0	0.0	0.0	0.0	0.0	0
Keeshond01_29779	62	131	3	2	0	39	0.0	0.0	0.0	78
